,Smiling,Male,Young,Blond_Hair,Wearing_Hat
101760.jpg,1,1,1,-1,-1
128483.jpg,-1,-1,1,-1,-1
075367.jpg,-1,-1,1,1,-1
118711.jpg,-1,-1,1,-1,-1
193460.jpg,-1,1,1,-1,-1
021977.jpg,-1,1,1,-1,-1
093529.jpg,-1,-1,1,-1,-1
191835.jpg,-1,1,1,-1,-1
049499.jpg,-1,-1,1,-1,-1
005792.jpg,1,-1,1,1,-1
017750.jpg,-1,1,1,-1,1
035988.jpg,-1,1,1,-1,-1
068821.jpg,1,1,1,-1,-1
046962.jpg,-1,1,1,-1,-1
022740.jpg,1,1,-1,-1,-1
047175.jpg,-1,1,-1,1,-1
114379.jpg,1,-1,1,-1,-1
084790.jpg,-1,1,1,-1,-1
112775.jpg,-1,-1,1,-1,-1
194175.jpg,1,-1,1,1,-1
060194.jpg,-1,1,1,-1,-1
075800.jpg,-1,-1,1,1,-1
176396.jpg,1,1,1,-1,-1
040622.jpg,-1,-1,1,-1,-1
036532.jpg,1,-1,-1,-1,-1
046289.jpg,-1,-1,1,-1,-1
037588.jpg,1,-1,1,1,-1
103475.jpg,-1,-1,1,-1,-1
047464.jpg,1,-1,1,-1,-1
169458.jpg,-1,1,1,-1,-1
049285.jpg,1,1,1,-1,1
153625.jpg,-1,1,1,-1,-1
158637.jpg,-1,1,1,-1,-1
072987.jpg,-1,-1,1,-1,-1
037519.jpg,1,-1,1,-1,-1
053492.jpg,1,1,-1,-1,-1
176293.jpg,1,-1,1,-1,-1
184538.jpg,-1,-1,1,1,-1
153692.jpg,1,-1,1,-1,-1
136722.jpg,1,-1,1,1,-1
088838.jpg,1,-1,-1,1,-1
074441.jpg,1,-1,1,1,-1
179485.jpg,1,-1,1,-1,-1
143246.jpg,-1,-1,1,-1,-1
174974.jpg,-1,1,1,-1,1
054562.jpg,1,-1,1,1,-1
115968.jpg,1,-1,-1,-1,-1
126836.jpg,1,-1,1,-1,-1
164102.jpg,1,-1,1,-1,-1
176312.jpg,-1,-1,1,-1,-1
146473.jpg,1,1,1,-1,-1
182941.jpg,1,1,1,-1,-1
095007.jpg,-1,-1,1,-1,-1
058380.jpg,1,-1,1,1,-1
199934.jpg,-1,-1,1,-1,-1
183413.jpg,1,-1,1,-1,-1
046138.jpg,-1,-1,1,-1,-1
175898.jpg,-1,-1,1,1,-1
032839.jpg,1,1,1,-1,-1
177876.jpg,1,-1,1,-1,-1
152200.jpg,-1,1,1,-1,1
183764.jpg,-1,-1,1,-1,-1
114224.jpg,1,1,1,-1,1
153994.jpg,-1,1,1,-1,-1
032141.jpg,-1,-1,1,-1,-1
070982.jpg,-1,-1,1,1,-1
023236.jpg,1,-1,1,1,-1
050234.jpg,-1,-1,1,-1,-1
028331.jpg,1,-1,1,1,-1
198100.jpg,1,-1,-1,-1,-1
048118.jpg,1,-1,1,-1,-1
044444.jpg,1,-1,1,1,-1
021050.jpg,1,-1,1,-1,-1
143254.jpg,-1,1,-1,-1,-1
130336.jpg,-1,-1,1,1,-1
037975.jpg,1,-1,1,1,-1
040891.jpg,1,-1,1,-1,-1
173756.jpg,1,-1,1,-1,-1
117568.jpg,1,-1,1,-1,-1
036868.jpg,1,1,1,-1,-1
051258.jpg,-1,1,-1,-1,-1
054586.jpg,-1,-1,1,-1,-1
017307.jpg,-1,1,1,-1,-1
023210.jpg,1,1,-1,-1,-1
113895.jpg,-1,1,-1,-1,-1
043649.jpg,-1,-1,1,1,-1
167138.jpg,-1,-1,1,-1,-1
082172.jpg,-1,1,1,-1,-1
123168.jpg,-1,-1,1,-1,-1
106223.jpg,-1,1,-1,-1,-1
172801.jpg,-1,1,1,-1,1
085356.jpg,1,-1,1,-1,-1
039206.jpg,1,1,1,-1,-1
137860.jpg,-1,-1,1,-1,-1
114329.jpg,-1,1,1,-1,-1
051831.jpg,-1,1,1,-1,-1
154493.jpg,-1,1,1,-1,-1
163647.jpg,-1,1,1,1,1
090652.jpg,-1,1,1,-1,-1
095846.jpg,-1,-1,-1,1,-1
142903.jpg,1,1,1,-1,-1
034825.jpg,1,-1,1,-1,-1
151367.jpg,1,-1,1,1,-1
185129.jpg,1,1,-1,-1,-1
060677.jpg,-1,-1,-1,-1,-1
139450.jpg,1,-1,1,-1,-1
096679.jpg,-1,1,-1,-1,-1
028503.jpg,1,-1,-1,1,-1
034497.jpg,-1,-1,1,-1,-1
145576.jpg,-1,1,1,-1,-1
161836.jpg,-1,1,-1,-1,1
121138.jpg,1,1,1,-1,-1
097134.jpg,-1,-1,1,-1,-1
185368.jpg,1,1,1,-1,-1
118924.jpg,-1,1,1,-1,-1
010083.jpg,-1,1,1,-1,-1
030830.jpg,1,1,1,-1,-1
139167.jpg,-1,-1,-1,1,-1
183913.jpg,1,-1,1,-1,-1
155595.jpg,-1,1,1,-1,-1
018887.jpg,1,1,-1,-1,-1
041755.jpg,-1,-1,1,-1,-1
084928.jpg,-1,-1,1,-1,-1
119324.jpg,1,1,1,-1,1
162596.jpg,-1,-1,1,-1,-1
178522.jpg,-1,1,-1,-1,-1
049483.jpg,-1,1,1,-1,-1
120823.jpg,-1,1,-1,1,-1
034356.jpg,1,-1,1,-1,-1
193760.jpg,-1,-1,1,-1,-1
067176.jpg,1,-1,1,-1,-1
063803.jpg,-1,1,-1,-1,-1
196516.jpg,1,-1,-1,-1,-1
004672.jpg,-1,-1,1,-1,-1
033309.jpg,-1,1,1,-1,-1
180235.jpg,-1,1,1,-1,-1
120193.jpg,1,1,1,-1,-1
171912.jpg,1,-1,1,-1,-1
100705.jpg,-1,1,1,-1,-1
132357.jpg,1,1,1,-1,-1
128895.jpg,-1,-1,1,1,1
118798.jpg,1,1,-1,-1,-1
021121.jpg,-1,-1,1,-1,-1
023240.jpg,-1,-1,1,1,-1
048835.jpg,1,-1,1,1,-1
191512.jpg,-1,-1,1,-1,-1
165878.jpg,1,1,1,1,-1
086664.jpg,1,-1,1,-1,-1
114212.jpg,1,-1,1,-1,-1
137363.jpg,-1,-1,1,-1,-1
009802.jpg,-1,1,1,-1,-1
123196.jpg,1,1,1,-1,-1
077656.jpg,1,-1,1,1,-1
035957.jpg,-1,1,-1,-1,-1
108649.jpg,-1,1,1,-1,-1
115840.jpg,-1,1,-1,-1,-1
070105.jpg,-1,1,1,-1,-1
035490.jpg,-1,-1,1,1,-1
152927.jpg,1,-1,1,-1,-1
111215.jpg,1,-1,1,-1,-1
148206.jpg,1,-1,1,-1,-1
182869.jpg,1,-1,1,-1,-1
122631.jpg,1,-1,1,-1,-1
047024.jpg,-1,1,1,-1,-1
156293.jpg,-1,1,-1,-1,-1
108648.jpg,-1,-1,1,-1,-1
062200.jpg,1,-1,-1,-1,-1
072508.jpg,-1,-1,1,-1,-1
173255.jpg,1,1,-1,-1,-1
117086.jpg,1,-1,1,-1,-1
096645.jpg,1,-1,1,-1,-1
066469.jpg,-1,-1,1,1,-1
178731.jpg,1,1,-1,-1,-1
144582.jpg,-1,-1,1,-1,-1
096548.jpg,-1,-1,1,-1,-1
164801.jpg,-1,-1,1,-1,1
045073.jpg,1,-1,1,-1,-1
052677.jpg,1,-1,1,-1,-1
095936.jpg,1,-1,-1,1,-1
199210.jpg,1,1,1,-1,-1
123925.jpg,1,-1,1,1,-1
181567.jpg,1,1,-1,-1,-1
136325.jpg,-1,1,1,-1,-1
179859.jpg,-1,1,1,-1,-1
096190.jpg,-1,1,1,-1,-1
081110.jpg,-1,1,1,-1,-1
052131.jpg,-1,1,1,-1,-1
029647.jpg,-1,1,1,-1,-1
062453.jpg,1,-1,1,-1,-1
085623.jpg,-1,1,-1,-1,-1
006271.jpg,1,-1,1,1,-1
085137.jpg,1,1,1,-1,-1
099849.jpg,-1,-1,1,-1,-1
194983.jpg,1,1,-1,-1,-1
179599.jpg,-1,-1,1,-1,-1
001202.jpg,1,-1,1,-1,-1
150157.jpg,1,1,-1,-1,-1
078074.jpg,-1,-1,1,-1,-1
176300.jpg,1,-1,-1,-1,-1
053409.jpg,-1,1,1,-1,-1
188540.jpg,-1,1,1,-1,-1
044417.jpg,1,-1,1,-1,-1
144351.jpg,-1,1,1,-1,-1
099888.jpg,-1,1,-1,-1,-1
111661.jpg,1,-1,1,-1,-1
200053.jpg,1,-1,1,-1,-1
027855.jpg,-1,-1,1,-1,-1
196647.jpg,1,-1,1,-1,-1
021838.jpg,-1,-1,1,-1,-1
097172.jpg,1,-1,1,-1,-1
106177.jpg,-1,1,-1,-1,-1
042275.jpg,-1,1,1,-1,-1
149427.jpg,-1,-1,1,-1,-1
037417.jpg,1,-1,1,-1,-1
192404.jpg,1,-1,1,-1,-1
027762.jpg,-1,-1,1,1,-1
132461.jpg,-1,1,-1,-1,-1
184967.jpg,-1,-1,1,-1,-1
049140.jpg,1,-1,1,-1,-1
037678.jpg,-1,1,1,-1,-1
073457.jpg,1,-1,1,1,-1
037248.jpg,1,1,-1,-1,-1
032283.jpg,-1,-1,1,-1,-1
000356.jpg,-1,-1,1,-1,-1
110564.jpg,-1,-1,1,-1,-1
138951.jpg,1,1,-1,-1,-1
027262.jpg,1,-1,1,-1,-1
154822.jpg,-1,-1,-1,-1,1
136676.jpg,1,1,-1,-1,-1
073010.jpg,-1,-1,1,1,-1
152852.jpg,-1,1,1,-1,-1
110504.jpg,-1,-1,1,-1,-1
047454.jpg,1,-1,1,1,-1
078385.jpg,-1,1,1,-1,-1
202362.jpg,-1,1,1,-1,1
066726.jpg,1,-1,1,-1,-1
080572.jpg,-1,1,1,-1,-1
023867.jpg,1,-1,1,-1,-1
157603.jpg,-1,-1,1,-1,-1
127794.jpg,-1,1,1,-1,-1
133924.jpg,-1,1,1,-1,-1
142401.jpg,1,1,-1,-1,-1
124830.jpg,-1,-1,1,1,-1
189876.jpg,-1,-1,1,-1,-1
143187.jpg,1,1,-1,-1,-1
181941.jpg,1,1,-1,-1,-1
082406.jpg,1,-1,1,-1,-1
097742.jpg,-1,1,1,-1,-1
147489.jpg,-1,-1,1,-1,-1
055533.jpg,1,-1,1,1,-1
117435.jpg,1,-1,1,-1,-1
160411.jpg,1,-1,1,-1,-1
083136.jpg,-1,-1,1,-1,-1
193187.jpg,-1,-1,1,-1,-1
064312.jpg,-1,1,1,-1,-1
065763.jpg,-1,-1,-1,-1,-1
176987.jpg,1,1,1,-1,-1
142006.jpg,1,1,1,-1,-1
188308.jpg,-1,-1,-1,-1,-1
149180.jpg,-1,-1,1,-1,-1
184889.jpg,1,-1,-1,-1,-1
149488.jpg,-1,1,1,-1,-1
017757.jpg,1,-1,1,1,-1
169563.jpg,-1,-1,-1,-1,-1
053352.jpg,-1,-1,1,1,-1
178043.jpg,1,-1,1,-1,-1
157766.jpg,-1,-1,1,-1,-1
058228.jpg,-1,1,-1,-1,-1
011724.jpg,-1,-1,1,-1,-1
104116.jpg,1,1,-1,-1,1
136838.jpg,-1,-1,1,1,-1
182247.jpg,1,-1,1,1,-1
056428.jpg,-1,-1,1,1,-1
200787.jpg,-1,-1,-1,-1,-1
118723.jpg,1,-1,1,-1,-1
101035.jpg,1,-1,1,1,-1
054230.jpg,-1,1,1,1,-1
077104.jpg,-1,-1,-1,-1,-1
042311.jpg,1,-1,1,1,-1
080480.jpg,-1,1,-1,-1,-1
140950.jpg,1,-1,1,1,-1
115362.jpg,-1,1,1,-1,-1
199034.jpg,1,-1,1,-1,-1
105726.jpg,-1,1,1,-1,-1
188456.jpg,-1,1,-1,-1,-1
052575.jpg,-1,-1,1,-1,-1
170211.jpg,-1,-1,1,-1,-1
130037.jpg,1,-1,1,-1,-1
182867.jpg,-1,1,1,-1,-1
045409.jpg,1,1,1,-1,-1
090654.jpg,1,1,1,-1,1
102247.jpg,1,-1,1,-1,-1
189066.jpg,-1,1,1,-1,-1
111103.jpg,-1,1,1,-1,-1
135359.jpg,-1,1,1,-1,-1
176855.jpg,-1,-1,1,-1,-1
182282.jpg,1,1,1,-1,-1
170344.jpg,-1,-1,1,-1,-1
155719.jpg,1,-1,1,1,-1
134123.jpg,1,-1,1,-1,-1
002363.jpg,-1,1,-1,-1,-1
027887.jpg,1,-1,-1,-1,-1
112584.jpg,-1,-1,1,-1,-1
097099.jpg,1,-1,1,-1,-1
138701.jpg,1,-1,1,-1,1
120311.jpg,-1,-1,1,-1,-1
180850.jpg,-1,-1,1,-1,-1
162663.jpg,1,-1,1,1,-1
184691.jpg,1,-1,1,-1,-1
064216.jpg,1,1,1,-1,-1
033956.jpg,1,-1,1,-1,-1
021886.jpg,-1,-1,1,-1,-1
052881.jpg,1,-1,1,1,-1
185206.jpg,-1,-1,1,-1,-1
041117.jpg,1,-1,1,1,-1
079410.jpg,1,1,1,-1,1
150381.jpg,-1,-1,1,1,-1
007734.jpg,1,-1,1,-1,-1
077610.jpg,1,1,1,-1,-1
166029.jpg,-1,1,-1,-1,-1
119466.jpg,-1,1,1,-1,-1
181156.jpg,-1,1,-1,-1,-1
008639.jpg,-1,1,-1,-1,-1
159781.jpg,-1,-1,1,-1,-1
106218.jpg,1,-1,1,1,-1
053389.jpg,-1,-1,1,1,-1
063401.jpg,1,-1,1,1,-1
134677.jpg,1,-1,1,-1,-1
073853.jpg,1,1,1,-1,-1
160983.jpg,-1,1,-1,-1,-1
156323.jpg,1,-1,1,-1,-1
073210.jpg,1,1,-1,1,-1
064645.jpg,1,-1,1,-1,-1
079061.jpg,-1,-1,1,-1,-1
084833.jpg,1,-1,1,-1,-1
194189.jpg,1,1,1,-1,-1
020334.jpg,1,-1,1,-1,-1
079232.jpg,-1,-1,1,-1,-1
039049.jpg,1,-1,1,-1,-1
098244.jpg,1,-1,-1,-1,-1
112061.jpg,1,1,1,-1,-1
195006.jpg,1,-1,1,-1,-1
124135.jpg,-1,-1,1,-1,-1
074868.jpg,1,-1,1,-1,-1
106029.jpg,-1,-1,1,-1,-1
059976.jpg,-1,1,1,-1,-1
109019.jpg,1,-1,1,-1,-1
054736.jpg,-1,1,-1,-1,-1
160906.jpg,1,1,-1,-1,1
188163.jpg,1,-1,1,1,-1
012748.jpg,-1,1,1,-1,-1
028759.jpg,-1,-1,1,-1,-1
089427.jpg,-1,1,1,1,-1
092490.jpg,1,1,1,-1,-1
086745.jpg,-1,1,1,-1,-1
173009.jpg,-1,1,1,-1,1
113525.jpg,-1,1,1,-1,-1
076562.jpg,1,1,1,-1,-1
042571.jpg,1,-1,1,-1,-1
183719.jpg,-1,-1,1,1,-1
145826.jpg,-1,1,-1,-1,-1
156274.jpg,1,-1,-1,-1,-1
010846.jpg,-1,-1,1,-1,-1
162555.jpg,-1,-1,1,-1,-1
153778.jpg,1,-1,-1,-1,-1
092999.jpg,-1,1,1,-1,-1
053061.jpg,1,1,-1,-1,-1
166102.jpg,1,-1,1,1,-1
021357.jpg,-1,1,-1,-1,-1
190886.jpg,1,-1,1,-1,-1
130990.jpg,1,-1,1,-1,-1
058633.jpg,1,-1,-1,1,-1
127037.jpg,1,-1,1,-1,-1
094413.jpg,-1,-1,1,-1,1
141069.jpg,1,-1,1,-1,-1
047523.jpg,-1,-1,1,-1,-1
114222.jpg,1,-1,1,-1,-1
045271.jpg,-1,-1,1,1,-1
117460.jpg,-1,-1,-1,-1,-1
134088.jpg,-1,-1,1,1,-1
044091.jpg,-1,1,1,-1,-1
032777.jpg,-1,1,-1,-1,-1
032765.jpg,1,-1,1,1,-1
079266.jpg,-1,1,1,-1,-1
173676.jpg,1,-1,1,-1,-1
125147.jpg,-1,-1,1,-1,-1
035961.jpg,-1,-1,1,-1,-1
090938.jpg,1,-1,1,1,-1
009460.jpg,-1,1,1,-1,-1
094991.jpg,1,-1,1,1,-1
135932.jpg,1,-1,-1,-1,-1
118971.jpg,1,-1,1,-1,-1
183901.jpg,1,-1,1,1,-1
096105.jpg,-1,-1,1,1,-1
117232.jpg,-1,1,1,-1,-1
182240.jpg,1,1,1,-1,-1
176766.jpg,-1,-1,1,-1,-1
105820.jpg,1,-1,1,-1,-1
093530.jpg,-1,-1,-1,-1,-1
021469.jpg,-1,1,-1,-1,-1
175175.jpg,-1,1,1,-1,-1
050191.jpg,1,-1,1,-1,-1
160402.jpg,1,1,-1,-1,-1
175402.jpg,1,1,1,-1,-1
140543.jpg,1,-1,-1,1,-1
160825.jpg,-1,1,-1,-1,-1
052432.jpg,-1,1,-1,-1,-1
106142.jpg,1,-1,1,-1,-1
076212.jpg,-1,1,1,-1,1
087511.jpg,-1,-1,1,1,-1
152804.jpg,1,-1,1,-1,-1
105376.jpg,-1,1,1,-1,-1
143542.jpg,-1,1,-1,-1,-1
092837.jpg,1,-1,1,-1,-1
146125.jpg,-1,-1,1,-1,-1
048996.jpg,-1,1,-1,-1,-1
096054.jpg,-1,1,-1,-1,-1
158122.jpg,1,-1,1,-1,-1
159116.jpg,1,-1,1,-1,-1
003355.jpg,1,-1,1,1,-1
196164.jpg,1,-1,1,-1,-1
174032.jpg,1,-1,1,-1,1
117956.jpg,1,1,1,-1,-1
186420.jpg,1,-1,1,-1,-1
108628.jpg,1,-1,1,-1,-1
063953.jpg,1,1,1,-1,-1
168631.jpg,-1,-1,1,-1,-1
031379.jpg,-1,-1,1,1,-1
100954.jpg,1,-1,1,-1,-1
030229.jpg,-1,-1,1,-1,-1
045181.jpg,1,1,1,-1,1
093859.jpg,-1,-1,1,1,-1
183473.jpg,1,-1,-1,-1,-1
147184.jpg,-1,-1,1,-1,-1
066676.jpg,1,-1,1,-1,-1
065579.jpg,-1,1,1,-1,-1
116356.jpg,1,1,1,-1,-1
063026.jpg,1,-1,1,-1,-1
103689.jpg,-1,-1,1,-1,-1
198964.jpg,1,1,1,1,-1
121187.jpg,1,1,-1,-1,-1
117663.jpg,-1,-1,1,-1,-1
150513.jpg,-1,1,-1,-1,-1
009961.jpg,-1,1,1,-1,-1
059512.jpg,-1,-1,1,1,-1
099224.jpg,-1,-1,1,1,-1
136139.jpg,-1,1,-1,-1,-1
104351.jpg,-1,-1,1,-1,-1
029524.jpg,-1,-1,1,-1,-1
043555.jpg,-1,-1,1,1,-1
002564.jpg,-1,-1,1,-1,-1
198815.jpg,1,-1,1,-1,-1
048988.jpg,-1,-1,1,1,-1
127998.jpg,1,-1,1,-1,-1
127485.jpg,-1,-1,1,-1,-1
139114.jpg,-1,1,1,-1,-1
035626.jpg,1,-1,1,-1,-1
102870.jpg,-1,-1,1,1,-1
031063.jpg,-1,-1,1,1,-1
074852.jpg,1,-1,1,1,-1
017775.jpg,-1,1,1,-1,-1
053742.jpg,-1,1,-1,-1,-1
070077.jpg,1,-1,1,-1,-1
046510.jpg,-1,1,1,-1,-1
006492.jpg,-1,1,-1,-1,-1
008582.jpg,-1,1,1,-1,1
043115.jpg,1,1,1,1,-1
121044.jpg,1,1,-1,-1,-1
170068.jpg,1,1,-1,-1,-1
097258.jpg,-1,-1,1,-1,-1
158348.jpg,-1,1,1,-1,-1
007764.jpg,1,-1,1,1,-1
061897.jpg,-1,1,1,-1,-1
131949.jpg,-1,-1,1,-1,-1
200401.jpg,-1,-1,1,-1,-1
191553.jpg,1,-1,1,1,-1
155223.jpg,-1,1,1,-1,-1
170517.jpg,1,1,-1,-1,1
122407.jpg,1,1,1,-1,-1
141713.jpg,1,1,-1,-1,-1
021290.jpg,1,-1,1,-1,-1
043611.jpg,1,1,-1,-1,-1
039999.jpg,1,1,1,-1,1
096507.jpg,1,-1,-1,1,-1
076110.jpg,1,1,-1,-1,-1
023731.jpg,-1,1,1,-1,-1
124114.jpg,1,-1,1,1,-1
055895.jpg,1,-1,1,-1,-1
020796.jpg,-1,1,1,-1,-1
088034.jpg,-1,1,1,-1,1
170874.jpg,1,1,1,-1,-1
034242.jpg,-1,-1,-1,1,-1
147241.jpg,1,-1,1,-1,-1
089952.jpg,1,-1,1,-1,-1
122131.jpg,1,-1,1,1,-1
039748.jpg,-1,-1,1,-1,-1
037777.jpg,-1,1,1,-1,1
088306.jpg,1,-1,1,-1,-1
154892.jpg,1,-1,1,-1,-1
183979.jpg,1,-1,1,-1,-1
025101.jpg,-1,-1,1,-1,-1
045509.jpg,1,-1,1,-1,-1
017639.jpg,-1,-1,1,-1,-1
013641.jpg,-1,1,1,-1,-1
151660.jpg,-1,-1,1,-1,-1
091585.jpg,-1,1,1,-1,-1
199651.jpg,1,-1,1,1,-1
140809.jpg,1,1,-1,-1,-1
012173.jpg,1,1,1,-1,1
000145.jpg,1,-1,1,-1,-1
156520.jpg,1,1,-1,-1,-1
162016.jpg,-1,1,1,-1,-1
047488.jpg,1,1,1,-1,-1
027245.jpg,1,-1,-1,-1,-1
107276.jpg,-1,1,1,-1,-1
080483.jpg,1,-1,1,-1,-1
012733.jpg,1,-1,1,1,-1
060414.jpg,-1,1,1,-1,-1
035360.jpg,-1,1,1,-1,-1
023674.jpg,1,-1,1,1,-1
049406.jpg,1,-1,-1,1,-1
021891.jpg,1,-1,1,-1,-1
132891.jpg,-1,1,1,-1,-1
193662.jpg,-1,1,1,-1,-1
127845.jpg,-1,1,-1,-1,-1
024386.jpg,-1,1,-1,-1,-1
202450.jpg,-1,-1,1,-1,-1
044182.jpg,-1,1,-1,-1,-1
025626.jpg,1,1,-1,-1,-1
191539.jpg,-1,-1,-1,-1,-1
108290.jpg,1,-1,1,-1,-1
024478.jpg,-1,-1,1,1,-1
138190.jpg,-1,-1,-1,1,-1
005812.jpg,-1,1,-1,-1,-1
087524.jpg,-1,-1,1,-1,-1
143924.jpg,-1,-1,-1,1,-1
000709.jpg,1,-1,1,1,-1
114194.jpg,-1,-1,1,-1,-1
055495.jpg,-1,1,1,-1,-1
136125.jpg,-1,-1,1,-1,-1
090683.jpg,1,-1,1,-1,-1
153797.jpg,-1,1,-1,-1,-1
119498.jpg,-1,-1,1,-1,-1
106540.jpg,-1,1,-1,-1,1
120839.jpg,1,-1,-1,-1,-1
113362.jpg,-1,1,1,-1,1
093214.jpg,1,-1,1,-1,-1
183130.jpg,-1,-1,-1,-1,-1
131428.jpg,1,-1,-1,1,-1
028775.jpg,-1,-1,1,-1,-1
058070.jpg,-1,1,1,-1,-1
020232.jpg,1,1,-1,-1,-1
157137.jpg,1,-1,1,-1,-1
059067.jpg,1,-1,1,1,-1
166654.jpg,-1,1,1,-1,-1
143662.jpg,1,-1,1,-1,-1
039037.jpg,1,-1,-1,1,1
111311.jpg,-1,-1,-1,-1,-1
169907.jpg,1,-1,1,1,-1
016104.jpg,-1,-1,1,1,-1
106739.jpg,1,1,-1,-1,-1
069204.jpg,-1,1,1,-1,-1
144880.jpg,-1,1,1,-1,-1
099801.jpg,-1,1,1,-1,-1
138669.jpg,1,-1,1,-1,-1
040293.jpg,-1,-1,1,-1,-1
189964.jpg,-1,-1,1,-1,-1
168407.jpg,-1,-1,1,-1,-1
000350.jpg,-1,1,1,-1,-1
173292.jpg,-1,-1,1,1,-1
138675.jpg,-1,1,-1,-1,1
022297.jpg,-1,-1,1,-1,-1
040918.jpg,-1,1,1,-1,-1
124570.jpg,-1,-1,1,-1,-1
027784.jpg,-1,-1,1,-1,-1
054583.jpg,-1,-1,1,1,-1
013480.jpg,1,-1,1,1,-1
055065.jpg,1,-1,1,-1,-1
107279.jpg,1,-1,-1,-1,-1
178379.jpg,1,-1,1,-1,-1
114878.jpg,1,-1,1,-1,-1
084159.jpg,1,-1,1,1,-1
042725.jpg,-1,-1,1,-1,-1
022213.jpg,-1,1,-1,-1,-1
133174.jpg,-1,-1,1,-1,-1
152623.jpg,1,-1,1,-1,-1
092479.jpg,1,1,-1,-1,-1
072936.jpg,-1,1,1,-1,-1
095125.jpg,1,-1,1,-1,-1
048838.jpg,1,-1,1,1,-1
191452.jpg,1,-1,1,1,-1
164759.jpg,-1,-1,1,-1,-1
033316.jpg,-1,-1,1,-1,-1
037825.jpg,1,1,1,-1,-1
153914.jpg,-1,-1,1,-1,-1
170052.jpg,-1,1,1,-1,-1
006570.jpg,-1,1,-1,-1,-1
023293.jpg,-1,-1,-1,-1,-1
059244.jpg,-1,-1,1,-1,-1
068826.jpg,1,1,1,-1,-1
023487.jpg,1,1,1,-1,-1
113511.jpg,1,-1,1,-1,-1
141256.jpg,1,1,1,-1,-1
065128.jpg,-1,-1,1,1,-1
192493.jpg,1,1,1,-1,-1
084972.jpg,-1,-1,1,1,-1
067234.jpg,1,-1,1,-1,-1
081601.jpg,-1,1,1,-1,-1
022900.jpg,1,1,-1,-1,-1
179271.jpg,-1,1,1,-1,-1
201257.jpg,1,-1,-1,1,-1
178835.jpg,-1,-1,1,-1,-1
033903.jpg,1,-1,1,-1,-1
051391.jpg,-1,-1,1,-1,-1
039720.jpg,1,-1,1,1,-1
005880.jpg,-1,-1,1,-1,-1
046873.jpg,-1,1,1,-1,-1
014994.jpg,-1,-1,1,-1,-1
116303.jpg,1,-1,-1,-1,-1
168853.jpg,-1,1,-1,-1,-1
131158.jpg,1,1,-1,-1,-1
079597.jpg,-1,-1,1,-1,-1
153285.jpg,1,-1,1,-1,-1
091463.jpg,1,-1,1,-1,-1
065265.jpg,-1,-1,1,-1,-1
147529.jpg,-1,1,1,-1,-1
111631.jpg,-1,-1,1,1,-1
092424.jpg,1,-1,1,-1,-1
165491.jpg,-1,1,1,-1,-1
131417.jpg,-1,1,1,-1,-1
191718.jpg,-1,1,1,-1,-1
136469.jpg,-1,-1,1,1,-1
013506.jpg,-1,1,-1,-1,1
021414.jpg,-1,1,1,-1,-1
123790.jpg,-1,-1,1,-1,-1
022686.jpg,1,-1,1,1,-1
087838.jpg,1,-1,-1,-1,-1
020777.jpg,-1,-1,-1,-1,-1
115206.jpg,-1,1,1,-1,-1
023485.jpg,1,1,-1,-1,-1
115536.jpg,1,1,-1,-1,-1
144216.jpg,-1,-1,1,-1,-1
011865.jpg,-1,-1,1,-1,-1
014635.jpg,1,-1,1,1,-1
048580.jpg,1,-1,1,1,-1
178100.jpg,-1,-1,1,-1,-1
171331.jpg,1,-1,1,-1,-1
130770.jpg,1,1,1,-1,-1
071618.jpg,1,1,-1,-1,1
061643.jpg,-1,-1,1,-1,-1
162902.jpg,-1,1,1,-1,-1
147404.jpg,-1,-1,1,-1,-1
128401.jpg,1,1,-1,-1,-1
034609.jpg,-1,1,1,-1,1
181953.jpg,1,-1,-1,-1,-1
109424.jpg,1,-1,1,1,-1
169255.jpg,1,-1,1,1,-1
098178.jpg,-1,1,1,-1,-1
035282.jpg,-1,1,-1,-1,-1
132082.jpg,1,-1,1,-1,-1
136405.jpg,-1,1,-1,-1,-1
032825.jpg,1,-1,1,1,-1
039519.jpg,1,1,-1,-1,-1
137750.jpg,1,-1,1,-1,-1
188031.jpg,1,-1,-1,1,-1
185929.jpg,1,-1,1,1,-1
113537.jpg,-1,-1,1,-1,-1
105080.jpg,1,-1,1,-1,-1
128872.jpg,-1,1,1,-1,1
188154.jpg,1,1,1,-1,-1
035896.jpg,-1,-1,1,-1,-1
176635.jpg,-1,-1,1,1,-1
066490.jpg,1,-1,1,-1,-1
088080.jpg,-1,-1,-1,-1,-1
036344.jpg,-1,1,1,-1,-1
170909.jpg,1,-1,1,1,-1
186426.jpg,-1,1,1,-1,-1
127173.jpg,1,1,1,-1,-1
185180.jpg,-1,1,-1,-1,-1
015603.jpg,1,1,1,-1,-1
174602.jpg,-1,-1,1,1,-1
146776.jpg,-1,1,1,-1,-1
036458.jpg,-1,-1,1,-1,-1
036659.jpg,-1,-1,1,-1,-1
079538.jpg,-1,1,1,-1,1
179570.jpg,1,-1,1,1,-1
150374.jpg,-1,1,1,-1,1
076133.jpg,1,-1,-1,-1,-1
046369.jpg,-1,-1,1,1,-1
147593.jpg,1,-1,1,-1,-1
125256.jpg,-1,-1,1,-1,-1
174127.jpg,-1,1,-1,-1,1
000023.jpg,1,1,1,-1,-1
070041.jpg,-1,1,1,-1,-1
139625.jpg,1,1,1,-1,-1
